word,categories
madly,"afinn_very_negative, vader_negative"
madly in love,love_affection
madman,"nrc_anger, nrc_fear, nrc_negative"
madness,"afinn_very_negative, nrc_anger, nrc_fear, nrc_negative, vader_negative"
mafia,"nrc_fear, nrc_negative"
mage,nrc_fear
maggot,"nrc_disgust, nrc_negative"
magical,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise"
magician,nrc_surprise
magnet,"nrc_positive, nrc_trust"
magnetism,nrc_positive
magnetite,nrc_positive
magnific,vader_very_positive
magnifical,vader_very_positive
magnifically,vader_very_positive
magnification,vader_positive
magnifications,vader_positive
magnificence,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust, vader_very_positive"
magnificences,vader_very_positive
magnificent,"afinn_very_positive, nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust, vader_very_positive"
magnificently,vader_very_positive
magnifico,vader_positive
magnificoes,vader_positive
maiden,nrc_positive
mail,nrc_anticipation
main,nrc_positive
mainstay,"nrc_positive, nrc_trust"
maintenance,nrc_trust
majestic,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
majesty,"nrc_positive, nrc_trust"
major,nrc_positive
majority,"nrc_joy, nrc_positive, nrc_trust"
makeshift,nrc_negative
maladaption,afinn_negative
malady,nrc_negative
malaise,"nrc_negative, nrc_sadness"
malaria,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
maldevelopment,afinn_negative
malevolent,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
malfeasance,"nrc_disgust, nrc_negative"
malformation,nrc_negative
malice,"nrc_anger, nrc_fear, nrc_negative"
malicious,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
malign,"nrc_anger, nrc_disgust, nrc_negative"
malignancy,"nrc_fear, nrc_negative, nrc_sadness"
malignant,"nrc_anger, nrc_fear, nrc_negative"
malpractice,"nrc_anger, nrc_negative"
maltreatment,afinn_negative
mamma,nrc_trust
manage,"nrc_positive, nrc_trust"
management,"nrc_positive, nrc_trust"
mandamus,"nrc_fear, nrc_negative"
mandarin,"nrc_positive, nrc_trust"
mandatory,"afinn_negative, vader_positive"
mange,"nrc_disgust, nrc_fear, nrc_negative"
mangle,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
manhood,nrc_positive
mania,nrc_negative
maniac,"nrc_anger, nrc_fear, nrc_negative, vader_very_negative"
maniacal,"nrc_negative, vader_negative"
maniacally,vader_negative
maniacs,vader_negative
manifestation,nrc_fear
manifested,nrc_positive
manipulate,nrc_negative
manipulated,"afinn_negative, vader_negative"
manipulating,"afinn_negative, vader_negative"
manipulation,"afinn_negative, nrc_anger, nrc_fear, nrc_negative, vader_negative"
manly,nrc_positive
manna,nrc_positive
mannered,nrc_positive
manners,nrc_positive
manslaughter,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise"
manual,nrc_trust
manufacturer,nrc_positive
manure,"nrc_disgust, nrc_negative"
mar,nrc_negative
march,nrc_positive
margin,"nrc_negative, nrc_sadness"
marine,nrc_trust
marked,nrc_positive
marketable,nrc_positive
maroon,nrc_negative
marquis,nrc_positive
marriage,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust"
marrow,"nrc_joy, nrc_positive, nrc_trust"
marry,"nrc_anticipation, nrc_fear, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
marshal,"nrc_positive, nrc_trust"
martial,nrc_anger
martingale,nrc_negative
martyr,"nrc_fear, nrc_negative, nrc_sadness"
martyrdom,"nrc_fear, nrc_negative, nrc_sadness"
marvel,"afinn_very_positive, nrc_positive, nrc_surprise, vader_positive"
marvelous,"afinn_very_positive, nrc_joy, nrc_positive, vader_very_positive"
marvelously,"nrc_joy, nrc_positive"
marvels,"afinn_very_positive, vader_very_positive"
masculine,nrc_positive
masochism,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, vader_negative"
masochisms,vader_negative
masochist,vader_negative
masochistic,vader_very_negative
masochistically,vader_negative
masochists,vader_negative
massacre,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
massage,"nrc_joy, nrc_positive"
master,nrc_positive
masterpiece,"afinn_very_positive, nrc_joy, nrc_positive, vader_very_positive"
masterpieces,"afinn_very_positive, vader_very_positive"
mastery,"nrc_anger, nrc_joy, nrc_positive, nrc_trust"
matchmaker,nrc_anticipation
mate,"nrc_positive, nrc_trust"
materialism,nrc_negative
materialist,"nrc_disgust, nrc_negative"
maternal,"nrc_anticipation, nrc_negative, nrc_positive"
mathematical,nrc_trust
matrimony,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust"
matron,"nrc_positive, nrc_trust"
matter,"afinn_positive, vader_positive"
matters,"afinn_positive, vader_positive"
mature,"afinn_positive, vader_positive"
mausoleum,nrc_sadness
maxim,nrc_trust
maximum,nrc_positive
mayor,nrc_positive
meadow,nrc_positive
meandering,nrc_negative
meaningful,"afinn_positive, vader_positive"
meaningless,"afinn_negative, nrc_negative, nrc_sadness, vader_negative"
measles,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
measure,nrc_trust
measured,"nrc_positive, nrc_trust"
medal,"afinn_very_positive, nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust, vader_very_positive"
meddle,"nrc_anger, nrc_negative"
mediate,"nrc_anticipation, nrc_positive, nrc_trust"
mediation,nrc_positive
mediator,"nrc_anticipation, nrc_positive, nrc_trust"
medical,"nrc_anticipation, nrc_fear, nrc_positive, nrc_trust"
mediocre,nrc_negative
mediocrity,"afinn_very_negative, nrc_negative, vader_negative"
meditate,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust"
meditative,"afinn_positive, vader_positive"
mediterranean,nrc_positive
medley,nrc_positive
meek,nrc_sadness
meh,vader_negative
melancholia,vader_negative
melancholiac,vader_very_negative
melancholias,vader_negative
melancholic,"nrc_negative, nrc_sadness, vader_negative"
melancholics,vader_negative
melancholies,vader_negative
melancholy,"afinn_negative, nrc_negative, nrc_sadness, sadness_extended, vader_negative"
melee,"nrc_fear, nrc_negative"
melodrama,"nrc_anger, nrc_negative, nrc_sadness"
meltdown,"nrc_negative, nrc_sadness"
memento,nrc_positive
memorable,"afinn_positive, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
memorials,nrc_sadness
memoriam,afinn_negative
menace,"afinn_negative, nrc_anger, nrc_fear, nrc_negative, vader_very_negative"
menaced,"afinn_negative, vader_negative"
menaces,afinn_negative
menacing,"nrc_anger, nrc_fear, nrc_negative"
mending,nrc_positive
menial,nrc_negative
menses,nrc_positive
mentor,"nrc_positive, nrc_trust"
mercenary,"nrc_fear, nrc_negative"
merchant,nrc_trust
merciful,nrc_positive
merciless,"nrc_fear, nrc_negative"
mercy,"afinn_positive, nrc_positive, vader_positive"
merge,"nrc_anticipation, nrc_positive"
merit,"nrc_positive, nrc_trust, vader_positive"
merited,vader_positive
meriting,vader_positive
meritocracy,vader_positive
meritocrat,vader_positive
meritocrats,vader_positive
meritorious,"nrc_joy, nrc_positive, nrc_trust, vader_very_positive"
meritoriously,vader_positive
meritoriousness,vader_positive
merits,vader_positive
merrier,vader_positive
merriest,vader_very_positive
merrily,vader_very_positive
merriment,"nrc_joy, nrc_positive, nrc_surprise, vader_very_positive"
merriments,vader_very_positive
merriness,vader_very_positive
merry,"afinn_very_positive, joy_extended, nrc_joy, nrc_positive, vader_very_positive"
merrymaker,vader_very_positive
merrymakers,vader_positive
merrymaking,vader_very_positive
merrymakings,vader_very_positive
merrythought,vader_positive
merrythoughts,vader_positive
mesmerizing,afinn_very_positive
mess,"afinn_negative, nrc_disgust, nrc_negative, vader_negative"
messed,"afinn_negative, vader_negative"
messenger,nrc_trust
messing up,afinn_negative
messy,"nrc_disgust, nrc_negative, vader_negative"
metastasis,nrc_negative
methanol,nrc_negative
methodical,"afinn_positive, vader_positive"
methodically,afinn_positive
metropolitan,nrc_positive
mettle,nrc_positive
mia,vader_negative
microscope,nrc_trust
microscopy,nrc_positive
midwife,"nrc_anticipation, nrc_joy, nrc_negative, nrc_positive, nrc_trust"
midwifery,nrc_positive
mighty,"nrc_anger, nrc_fear, nrc_joy, nrc_positive, nrc_trust"
mildew,"nrc_disgust, nrc_negative"
military,nrc_fear
militia,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
mill,nrc_anticipation
mime,nrc_positive
mimicry,"nrc_negative, nrc_surprise"
mind-blowing,surprise_extended
mind-boggling,surprise_extended
mindful,nrc_positive
mindfulness,nrc_positive
mindless,"afinn_negative, vader_negative"
minimize,nrc_negative
minimum,nrc_negative
ministry,"nrc_joy, nrc_positive, nrc_trust"
minority,nrc_negative
miracle,"afinn_very_positive, nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust, vader_very_positive"
miraculous,"nrc_joy, nrc_positive, nrc_surprise"
mire,"nrc_disgust, nrc_negative"
mirth,"afinn_very_positive, nrc_joy, nrc_positive, vader_very_positive"
mirthful,"afinn_very_positive, vader_very_positive"
mirthfully,"afinn_very_positive, vader_very_positive"
misbehave,"afinn_negative, vader_negative"
misbehaved,"afinn_negative, vader_negative"
misbehaves,"afinn_negative, vader_negative"
misbehaving,"afinn_negative, vader_negative"
misbehavior,"nrc_anger, nrc_disgust, nrc_negative, nrc_surprise"
misbranding,afinn_very_negative
miscarriage,"nrc_fear, nrc_negative, nrc_sadness"
miscast,afinn_negative
mischief,"afinn_negative, nrc_negative, vader_negative"
mischiefs,"afinn_negative, vader_negative"
mischievous,nrc_negative
misclassified,afinn_negative
misclassifies,afinn_negative
misclassify,afinn_negative
misconception,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
misconduct,"afinn_negative, nrc_disgust, nrc_negative"
misconducted,afinn_negative
misconducting,afinn_negative
misconducts,afinn_negative
miser,vader_negative
miserable,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_negative, nrc_sadness, sadness_extended, vader_very_negative"
miserableness,vader_very_negative
miserably,"afinn_very_negative, nrc_negative, nrc_sadness, vader_very_negative"
miserere,vader_negative
misericorde,vader_positive
misericordes,vader_negative
miseries,vader_very_negative
miserliness,vader_very_negative
miserly,vader_negative
misers,vader_negative
misery,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
misfire,afinn_negative
misfortune,"afinn_negative, nrc_fear, nrc_negative, nrc_sadness"
misgiving,"afinn_negative, vader_negative"
misguided,"nrc_disgust, nrc_negative"
mishap,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise"
misinformation,"afinn_negative, vader_negative"
misinformed,"afinn_negative, vader_negative"
misinterpretation,nrc_negative
misinterpreted,"afinn_negative, vader_negative"
mislead,"afinn_very_negative, nrc_anger, nrc_fear, nrc_negative, nrc_trust"
misleaded,afinn_very_negative
misleading,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_negative, vader_negative"
misleads,afinn_very_negative
mismanagement,nrc_negative
mismatch,nrc_negative
misnomer,nrc_negative
misplace,"afinn_negative, nrc_anger, nrc_disgust, nrc_negative"
misplaced,"afinn_negative, nrc_negative"
misplaces,afinn_negative
misplacing,afinn_negative
mispricing,afinn_very_negative
misread,"afinn_negative, vader_negative"
misreport,afinn_negative
misreported,afinn_negative
misreporting,"afinn_negative, vader_negative"
misreports,afinn_negative
misrepresent,"afinn_negative, nrc_negative"
misrepresentation,"afinn_negative, nrc_negative, nrc_sadness, vader_very_negative"
misrepresentations,afinn_negative
misrepresented,"afinn_negative, nrc_anger, nrc_negative"
misrepresenting,afinn_negative
misrepresents,afinn_negative
miss,"afinn_negative, vader_negative"
missed,"afinn_negative, vader_negative"
misses,vader_negative
missile,nrc_fear
missing,"afinn_negative, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
missing someone,loneliness_isolation
missionary,nrc_positive
misstatement,"nrc_anger, nrc_disgust, nrc_negative"
mistakable,vader_negative
mistake,"afinn_negative, nrc_negative, nrc_sadness, vader_negative"
mistaken,"afinn_negative, nrc_fear, nrc_negative, vader_negative"
mistakenly,vader_negative
mistaker,vader_negative
mistakers,vader_negative
mistakes,"afinn_negative, vader_negative"
mistaking,"afinn_negative, vader_negative"
mistress,"nrc_anger, nrc_disgust, nrc_negative"
mistrust,"nrc_disgust, nrc_fear, nrc_negative"
misunderstand,"afinn_negative, nrc_negative, vader_negative"
misunderstanding,"afinn_negative, nrc_anger, nrc_negative, nrc_sadness, vader_negative"
misunderstands,"afinn_negative, vader_negative"
misunderstood,"afinn_negative, vader_negative"
misuse,"afinn_negative, nrc_negative"
misused,afinn_negative
misuses,afinn_negative
misusing,afinn_negative
mite,"nrc_disgust, nrc_negative"
mlm,vader_negative
mmk,vader_positive
mml,vader_very_positive
moan,"afinn_negative, nrc_fear, nrc_sadness, vader_negative"
moaned,"afinn_negative, vader_negative"
moaning,"afinn_negative, vader_negative"
moans,"afinn_negative, vader_negative"
moat,nrc_trust
mob,"nrc_anger, nrc_fear, nrc_negative"
mobile,nrc_anticipation
mock,"afinn_negative, vader_negative"
mocked,"afinn_negative, vader_negative"
mocker,vader_negative
mockeries,vader_negative
mockers,vader_negative
mockery,"nrc_disgust, nrc_negative, vader_negative"
mocking,"afinn_negative, nrc_anger, nrc_disgust, nrc_negative, nrc_sadness, vader_negative"
mocks,"afinn_negative, vader_very_negative"
model,nrc_positive
moderate,nrc_positive
moderator,"nrc_positive, nrc_trust"
modernize,afinn_positive
modernized,afinn_positive
modernizes,afinn_positive
modernizing,afinn_positive
modest,"nrc_positive, nrc_trust"
modesty,nrc_positive
modify,nrc_surprise
mofo,vader_very_negative
molest,vader_very_negative
molestation,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
molestations,vader_very_negative
molested,vader_negative
molester,vader_very_negative
molesters,vader_very_negative
molesting,vader_very_negative
molests,vader_very_negative
momentum,"nrc_anticipation, nrc_positive"
monetary,"nrc_anticipation, nrc_positive"
money,"nrc_anger, nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
mongering,"afinn_negative, vader_negative"
monk,"nrc_positive, nrc_trust"
monochrome,"nrc_disgust, nrc_negative"
monogamy,nrc_trust
monopolist,nrc_negative
monopolize,"afinn_negative, vader_negative"
monopolized,"afinn_negative, vader_negative"
monopolizes,"afinn_negative, vader_negative"
monopolizing,"afinn_negative, vader_negative"
monotone,afinn_negative
monotonous,boredom_apathy
monsoon,"nrc_negative, nrc_sadness"
monster,"nrc_fear, nrc_negative"
monstrosity,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_surprise"
monument,nrc_positive
mooch,vader_negative
mooched,vader_negative
moocher,vader_negative
moochers,vader_negative
mooches,vader_negative
mooching,vader_negative
moodier,vader_negative
moodiest,vader_very_negative
moodily,vader_negative
moodiness,vader_negative
moodinesses,vader_negative
moody,"afinn_negative, nrc_anger, nrc_negative, nrc_sadness, vader_negative"
moorings,nrc_trust
moot,nrc_negative
mope,"afinn_negative, vader_negative"
moping,"afinn_negative, vader_negative"
moral,"nrc_anger, nrc_positive, nrc_trust"
morality,"nrc_positive, nrc_trust"
morals,"nrc_anger, nrc_anticipation, nrc_disgust, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
morbid,"nrc_negative, nrc_sadness"
morbidity,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
morgue,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
moribund,"nrc_negative, nrc_sadness"
morn,nrc_anticipation
moron,"afinn_very_negative, nrc_negative, vader_very_negative"
moronic,"nrc_negative, vader_very_negative"
moronically,vader_negative
moronity,vader_negative
morons,vader_negative
morrow,nrc_anticipation
morsel,nrc_negative
mortal,nrc_negative
mortality,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
mortar,nrc_positive
mortgage,nrc_fear
mortgagee,nrc_trust
mortgagor,nrc_fear
mortification,"nrc_anticipation, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
mortified,shame_guilt
mortuary,"nrc_fear, nrc_negative, nrc_sadness"
mosque,nrc_anger
mosquito,"nrc_anger, nrc_disgust, nrc_negative"
mother,"nrc_anticipation, nrc_joy, nrc_negative, nrc_positive, nrc_sadness, nrc_trust"
motherfucker,"afinn_very_negative, vader_very_negative"
motherfucking,"afinn_very_negative, vader_very_negative"
motherhood,"nrc_joy, nrc_positive, nrc_trust"
motion,nrc_anticipation
motivate,"afinn_positive, vader_positive"
motivated,"afinn_positive, joy_extended, vader_very_positive"
motivating,"afinn_positive, vader_very_positive"
motivation,"afinn_positive, vader_positive"
motive,nrc_positive
mountain,nrc_anticipation
mourn,"afinn_negative, nrc_negative, nrc_sadness, vader_negative"
mourned,"afinn_negative, vader_negative"
mourner,vader_negative
mourners,vader_negative
mournful,"afinn_negative, nrc_anger, nrc_fear, nrc_negative, nrc_sadness, sadness_extended, vader_negative"
mournfuller,vader_negative
mournfully,vader_negative
mournfulness,vader_negative
mourning,"afinn_negative, nrc_negative, nrc_sadness, vader_negative"
mourningly,vader_very_negative
mourns,"afinn_negative, vader_very_negative"
mouth,nrc_surprise
mouthful,nrc_disgust
movable,nrc_positive
moved,gratitude_appreciation
mover,nrc_positive
muah,vader_very_positive
mubar,vader_negative
muck,"nrc_disgust, nrc_negative"
mucous,nrc_disgust
mucus,nrc_disgust
mud,nrc_negative
muddle,nrc_negative
muddled,nrc_negative
muddy,"afinn_negative, nrc_disgust, nrc_negative"
muff,"nrc_anger, nrc_disgust, nrc_negative"
mug,"nrc_anger, nrc_fear, nrc_negative, nrc_positive, nrc_sadness"
mule,"nrc_anger, nrc_negative, nrc_trust"
mum,"nrc_fear, nrc_negative"
mumble,nrc_negative
mumpish,"afinn_negative, vader_negative"
mumps,nrc_negative
murder,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise, vader_very_negative"
murdered,vader_very_negative
murderee,vader_very_negative
murderees,vader_very_negative
murderer,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
murderers,vader_very_negative
murderess,vader_very_negative
murderesses,vader_very_negative
murdering,"afinn_very_negative, vader_very_negative"
murderous,"afinn_very_negative, anger_extended, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise, vader_very_negative"
murderously,vader_very_negative
murderousness,vader_very_negative
murders,"afinn_negative, vader_very_negative"
murky,"afinn_negative, nrc_disgust, nrc_negative, nrc_sadness"
muscular,nrc_positive
music,"nrc_joy, nrc_positive, nrc_sadness"
musical,"nrc_anger, nrc_anticipation, nrc_joy, nrc_positive, nrc_sadness, nrc_surprise, nrc_trust"
musket,nrc_fear
musm,vader_positive
muss,nrc_negative
musty,"nrc_disgust, nrc_negative"
mutable,"nrc_anticipation, nrc_positive"
mutant,nrc_negative
mutilated,"nrc_disgust, nrc_negative"
mutilation,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
mutiny,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_surprise"
mutter,"nrc_anger, nrc_negative"
mutual,nrc_positive
muzzle,"nrc_fear, nrc_negative"
mwah,vader_very_positive
myopia,"nrc_anger, nrc_negative, nrc_sadness"
mysterious,"nrc_anticipation, nrc_fear, nrc_surprise"
mystery,"nrc_anticipation, nrc_surprise"
mystic,nrc_surprise
mystified,surprise_extended
myth,afinn_negative
n00b,"afinn_negative, vader_negative"
n1,vader_positive
nab,"nrc_negative, nrc_surprise"
nadir,nrc_negative
nag,"nrc_anger, nrc_negative, vader_negative"
nagana,vader_negative
nagged,vader_negative
nagger,vader_negative
naggers,vader_negative
naggier,vader_negative
naggiest,vader_very_negative
nagging,vader_negative
naggingly,vader_negative
naggy,vader_negative
nags,vader_negative
nah,vader_negative
naive,"afinn_negative, nrc_negative, vader_negative"
nameless,"nrc_disgust, nrc_negative"
nap,"nrc_joy, nrc_positive"
napkin,nrc_sadness
nappy,"nrc_disgust, nrc_negative"
narcissism,afinn_negative
narcotic,nrc_negative
nascent,nrc_anticipation
nastic,vader_positive
nastier,vader_very_negative
nasties,vader_very_negative
nastiest,vader_very_negative
nastily,vader_negative
nastiness,vader_negative
nastinesses,vader_very_negative
nasturtium,vader_positive
nasturtiums,vader_positive
nasty,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
nation,nrc_trust
natural,"afinn_positive, vader_positive"
naturalist,nrc_positive
naughty,nrc_negative
nausea,"nrc_disgust, nrc_negative"
nauseated,disgust_extended
nauseous,"nrc_disgust, nrc_negative, nrc_sadness"
navigable,"nrc_anticipation, nrc_positive"
navigator,"nrc_anticipation, nrc_trust"
nay,nrc_negative
naïve,afinn_negative
nbd,vader_positive
nbif,vader_negative
neat,vader_very_positive
neaten,vader_positive
neatened,vader_very_positive
neatening,vader_positive
neatens,vader_positive
neater,vader_positive
neatest,vader_positive
neath,vader_positive
neatherd,vader_negative
neatly,"nrc_positive, vader_positive"
neatness,vader_positive
neats,vader_positive
necessity,nrc_sadness
nectar,nrc_positive
needful,nrc_negative
needle,nrc_positive
needy,"afinn_negative, nrc_negative, vader_negative"
nefarious,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise"
negation,"nrc_anger, nrc_negative"
negative,"afinn_negative, nrc_negative, nrc_sadness, vader_very_negative"
negativity,"afinn_negative, vader_very_negative"
neglect,"afinn_negative, nrc_negative, vader_very_negative"
neglected,"afinn_negative, nrc_anger, nrc_disgust, nrc_negative, nrc_sadness, sadness_extended, vader_very_negative"
neglecter,vader_negative
neglecters,vader_negative
neglectful,vader_very_negative
neglectfully,vader_very_negative
neglectfulness,vader_very_negative
neglecting,"afinn_negative, nrc_negative, vader_negative"
neglects,"afinn_negative, vader_very_negative"
negligence,nrc_negative
negligent,nrc_negative
negligently,nrc_negative
negotiate,"nrc_positive, nrc_trust"
negotiator,nrc_positive
negro,"nrc_negative, nrc_sadness"
neighbor,"nrc_anticipation, nrc_positive, nrc_trust"
neighborhood,nrc_anticipation
nepotism,"nrc_anger, nrc_disgust, nrc_negative, nrc_sadness"
nerd,vader_negative
nerdier,vader_negative
nerdiest,vader_positive
nerdish,vader_negative
nerdy,vader_negative
nerve,nrc_positive
nerves,"afinn_negative, vader_negative"
nervous,"afinn_negative, anticipation_extended, fear_extended, nrc_anticipation, nrc_fear, nrc_negative, vader_negative"
nervously,"afinn_negative, vader_negative"
nervousness,"nrc_fear, vader_negative"
nest,nrc_trust
nestle,"nrc_positive, nrc_trust"
nether,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
nettle,"nrc_anger, nrc_disgust, nrc_negative"
network,nrc_anticipation
neuralgia,"nrc_fear, nrc_negative, nrc_sadness"
neurosis,"nrc_fear, nrc_negative, nrc_sadness"
neurotic,"nrc_disgust, nrc_fear, nrc_negative, vader_negative"
neurotically,vader_negative
neuroticism,vader_negative
neurotics,vader_negative
neutral,"nrc_anticipation, nrc_trust"
neutrality,nrc_trust
newcomer,"nrc_fear, nrc_surprise"
nfc,vader_very_negative
nfw,vader_very_negative
nh,vader_very_positive
nice,"afinn_very_positive, vader_positive"
nicely,vader_positive
niceness,vader_positive
nicenesses,vader_very_positive
nicer,vader_positive
nicest,vader_very_positive
niceties,vader_positive
nicety,vader_positive
nicotine,"nrc_disgust, nrc_negative"
nifty,"afinn_positive, vader_positive"
niggas,"afinn_very_negative, vader_negative"
nigger,"afinn_very_negative, nrc_negative, vader_very_negative"
nightmare,"nrc_fear, nrc_negative"
nihilism,nrc_negative
nimby,vader_negative
nimjd,vader_negative
nimq,vader_negative
nimy,vader_negative
nitl,vader_negative
nme,vader_very_negative
no,"afinn_negative, vader_negative"
no fun,afinn_very_negative
nobility,"nrc_anticipation, nrc_positive, nrc_trust"
noble,"afinn_positive, nrc_positive, nrc_trust, vader_very_positive"
nobleman,"nrc_positive, nrc_trust"
noblest,afinn_positive
noise,nrc_negative
noisy,"afinn_negative, nrc_anger, nrc_negative, vader_negative"
nomination,nrc_positive
non-approved,afinn_negative
noncompliance,"nrc_anger, nrc_anticipation, nrc_fear, nrc_negative, nrc_sadness"
nonsense,"afinn_negative, nrc_negative, vader_negative"
nonsensical,"nrc_negative, nrc_sadness"
noob,"afinn_negative, vader_negative"
noose,"nrc_negative, nrc_sadness"
normality,nrc_positive
nose,nrc_disgust
nosey,"afinn_negative, vader_negative"
nostalgic,sadness_extended
not good,afinn_negative
not working,afinn_very_negative
notable,"afinn_positive, nrc_joy, nrc_positive, nrc_trust"
notables,nrc_positive
notary,nrc_trust
noted,nrc_positive
nothingness,"nrc_negative, nrc_sadness"
noticeable,afinn_positive
notification,nrc_anticipation
notion,nrc_positive
notoriety,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_positive"
notorious,"afinn_negative, vader_negative"
nourishment,nrc_positive
novel,"afinn_positive, vader_positive"
noxious,"nrc_disgust, nrc_fear, nrc_negative"
noyb,vader_negative
np,vader_positive
ntmu,vader_positive
nuisance,"nrc_anger, nrc_negative"
nul,nrc_negative
nullify,"nrc_negative, nrc_surprise"
numb,"afinn_negative, boredom_apathy, nrc_negative, vader_negative"
numbat,vader_positive
numbed,vader_negative
number,vader_positive
numberable,vader_positive
numbers,nrc_positive
numbest,vader_negative
numbfish,vader_negative
numbfishes,vader_negative
numbing,vader_negative
numbingly,vader_negative
numbles,vader_positive
numbly,vader_negative
numbness,"nrc_negative, nrc_sadness, vader_negative"
numbs,vader_negative
numbskull,vader_very_negative
numbskulls,vader_very_negative
nun,"nrc_negative, nrc_trust"
nurse,"nrc_positive, nrc_trust"
nursery,"nrc_joy, nrc_positive, nrc_trust"
nurtural,vader_positive
nurturance,vader_positive
nurturances,vader_positive
nurturant,vader_positive
nurture,"nrc_anger, nrc_anticipation, nrc_disgust, nrc_fear, nrc_joy, nrc_positive, nrc_trust, vader_positive"
nurtured,vader_positive
nurturer,vader_positive
nurturers,vader_positive
nurtures,vader_positive
nurturing,"afinn_positive, vader_very_positive"
nutritious,"nrc_positive, nrc_sadness"
nuts,"afinn_very_negative, vader_negative"
o-8,vader_negative
o-:,vader_negative
o-|,vader_negative
o.o,vader_negative
o/\o,vader_very_positive
o:,vader_negative
o:),vader_positive
o:-),vader_very_positive
o:-3,vader_very_positive
o:3,vader_very_positive
o:<,vader_negative
o;^),vader_positive
o_0,vader_negative
o_o,vader_negative
oaf,nrc_negative
oak,nrc_positive
oasis,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust"
oath,"nrc_positive, nrc_trust"
obedience,"nrc_positive, nrc_trust"
obese,"nrc_disgust, nrc_negative"
obesity,"nrc_disgust, nrc_negative, nrc_sadness"
obey,"nrc_fear, nrc_trust"
obi,"nrc_disgust, nrc_fear, nrc_negative"
obit,"nrc_negative, nrc_sadness, nrc_surprise"
obituary,"nrc_negative, nrc_sadness"
objection,"nrc_anger, nrc_negative"
objectionable,nrc_negative
objective,"nrc_anticipation, nrc_positive, nrc_trust"
oblige,"nrc_negative, nrc_trust"
obliging,"nrc_anger, nrc_anticipation, nrc_disgust, nrc_fear, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
obligor,"nrc_fear, nrc_negative"
obliterate,"afinn_negative, nrc_anger, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
obliterated,"afinn_negative, nrc_anger, nrc_fear, nrc_negative, vader_very_negative"
obliteration,"nrc_fear, nrc_negative, nrc_sadness"
oblivion,"nrc_anger, nrc_fear, nrc_negative"
obnoxious,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_negative, nrc_sadness, vader_very_negative"
